unix_epoch_start_time,end_time,sensor_timestamp,frame_count,bme280_start_time,bme280_end_time,bme280_byte0,bme280_byte1,bme280_byte2,bme280_byte3,bme280_byte4,bme280_byte5,bme280_byte6,bme280_byte7,mpu6050_start_time,mpu6050_end_time,mpu6050_byte0,mpu6050_byte1,mpu6050_byte2,mpu6050_byte3,mpu6050_byte4,mpu6050_byte5,mpu6050_byte6,mpu6050_byte7,mpu6050_byte8,mpu6050_byte9,mpu6050_byte10,mpu6050_byte11,mpu6050_byte12,mpu6050_byte13,icm20948_start_time,icm20948_end_time,icm20948_axRaw,icm20948_ayRaw,icm20948_azRaw,icm20948_gxRaw,icm20948_gyRaw,icm20948_gzRaw,icm20948_mxRaw,icm20948_myRaw,icm20948_mzRaw,icm20948_tmpRaw,ivk172_latitude,ivk172_longitude,ivk172_altitude,ivk172_altitude_units,ivk172_num_sats,ivk172_datestamp,ivk172_timestamp,ivk172_spd_over_grnd,ivk172_true_course,ivk172_true_track,ivk172_spd_over_grnd_kmph,ivk172_pdop,ivk172_hdop,ivk172_vdop,ivk172_num_sv_in_view,ivk172_frame,powermonitor_start_time,powermonitor_end_time,powermonitor_voltage,powermonitor_throttled,powermonitor_cpu,powermonitor_mem_used_B,powermonitor_mem_total_B,powermonitor_mem_available_B,powermonitor_mem_percent_used,powermonitor_temp,powermonitor_disk_used_B,powermonitor_disk_total_B,powermonitor_disk_free_B,powermonitor_disk_percent_used
1757215256.1718304,23107355021,23066670000,280,18656913153,18658062894,98,24,0,130,13,0,99,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23075971040,23079655429,-16416,-592,64,-169,-159,94,200,-63,100,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23140668299,23099998000,281,18656913153,18658062894,98,24,0,130,13,0,99,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23107558984,23111325614,-16536,-768,40,-231,-235,-315,194,-62,112,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23175722966,23133324000,282,18656913153,18658062894,98,24,0,130,13,0,99,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23140878095,23144661929,-16536,-576,200,-85,22,64,199,-55,115,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23207334780,23166651000,283,18656913153,18658062894,98,24,0,130,13,0,99,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23175928354,23179714577,-16536,-536,280,-134,173,-187,205,-58,104,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23240702780,23199980000,284,18656913153,18658062894,98,24,0,130,13,0,99,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23207536391,23211342391,-16440,-664,136,-206,-39,99,198,-68,102,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23273973706,23233306000,285,18656913153,18658062894,98,24,0,130,13,0,99,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23240908780,23244680317,-16648,-664,64,-300,-275,-79,193,-56,109,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23307342225,23266633000,286,18656913153,18658062894,98,24,0,130,13,0,99,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23274180836,23277913854,-16384,-728,256,-137,-81,-184,195,-58,100,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23340478910,23299963000,287,18656913153,18658062894,98,24,0,130,13,0,99,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23307546095,23311340595,-16480,-568,104,8,-6,-118,201,-57,108,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23373794688,23333288000,288,18656913153,18658062894,98,24,0,130,13,0,99,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23340684817,23344426669,-16272,-408,88,-80,-155,-272,189,-65,103,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23407393854,23366616000,289,18656913153,18658062894,98,24,0,130,13,0,99,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23374002262,23377807539,-16576,-616,168,-13,-94,319,201,-69,108,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23440615725,23399943000,290,18656913153,18658062894,98,24,0,130,13,0,99,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23407599576,23411423206,-16576,-744,248,-8,92,-59,195,-53,104,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23475233910,23433270000,291,18656913153,18658062894,98,24,0,130,13,0,99,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23440823206,23444553891,-16576,-512,216,-150,138,-149,194,-52,103,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23507276428,23466598000,292,18656913153,18658062894,98,24,0,130,13,0,99,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23475438576,23479254169,-16320,-704,-24,-194,-90,-133,200,-61,109,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23540460965,23499926000,293,18656913153,18658062894,98,24,0,130,13,0,99,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23507481354,23511288891,-16472,-560,160,-260,-37,406,195,-68,107,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23575825521,23533253000,294,18656913153,18658062894,98,24,0,130,13,0,99,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23540668262,23544403039,-16504,-784,64,-133,-181,225,206,-67,103,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23607476317,23566580000,295,18656913153,18658062894,98,24,0,130,13,0,99,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23576065484,23579782669,-16640,-664,152,-562,58,-219,197,-55,108,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23640746039,23599908000,296,18656913153,18658062894,98,24,0,130,13,0,99,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23607688076,23611594891,-16512,-680,136,25,-313,-24,197,-65,105,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23675745724,23633235000,297,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23640954836,23644714317,-16328,-808,288,-50,-408,-97,198,-51,107,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23707274261,23666563000,298,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23675956243,23679754687,-16648,-624,88,22,44,-18,186,-71,114,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23740554743,23699890000,299,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23707484039,23711271947,-16344,-584,208,13,70,293,201,-55,103,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23775674336,23733218000,300,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23740763076,23744504836,-16432,-840,24,27,-48,58,193,-58,110,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23807281632,23766545000,301,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23775876965,23779633150,-16432,-664,320,-184,56,-99,198,-61,109,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23840541187,23799871000,302,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23807483817,23812233095,-16760,-648,272,-97,-57,-319,193,-58,114,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23873647465,23833200000,303,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23840747984,23844487539,-16504,-568,152,-12,-473,209,201,-45,105,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23907078095,23866527000,304,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23873854354,23877589447,-16640,-616,152,-59,-175,175,186,-63,104,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23940441965,23899854000,305,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23907282558,23911056095,-16560,-568,168,23,37,-38,199,-55,108,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,23973835039,23933182000,306,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23940647613,23946554558,-16520,-640,224,-348,-17,104,192,-62,101,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24007206317,23966508000,307,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23974040317,23977668484,-16776,-720,392,-311,-445,438,197,-60,112,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24040609243,23999836000,308,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24007406484,24011081354,-16576,-768,-16,-259,-176,-126,198,-58,104,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24073967206,24033163000,309,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24040917150,24044538335,-16440,-600,120,-332,-32,-105,191,-56,109,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24107312854,24066492000,310,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24074179761,24077918521,-16408,-640,80,-123,131,-60,199,-62,110,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24140601335,24099819000,311,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24107524280,24111285669,-16696,-544,184,-121,-113,96,192,-62,105,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24173914002,24133145000,312,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24140812687,24144550909,-16648,-752,272,-118,-75,155,202,-56,104,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24207119761,24166473000,313,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24174123909,24178824372,-16624,-512,296,-97,58,-164,204,-60,110,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24240560520,24199800000,314,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24207331391,24211141613,-16504,-800,56,-71,-18,-344,193,-61,104,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24273962094,24233127000,315,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24240768557,24244523280,-16432,-648,184,178,160,-98,202,-58,102,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24306948280,24266454000,316,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24274168724,24278870243,-16320,-672,144,-358,-84,-256,198,-63,111,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24340343724,24299783000,317,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24307153502,24310837594,-16384,-728,208,-397,-363,38,187,-60,108,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24376975613,24333110000,318,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24340550428,24344201520,-16408,-648,296,87,36,218,193,-56,109,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24407272113,24366438000,319,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24377192206,24380853539,-16352,-552,248,36,-144,314,200,-66,104,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24440554057,24399763000,320,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24407478465,24411135020,-16448,-552,112,221,22,-200,195,-56,102,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24473758891,24433091000,321,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24440764354,24444420594,-16504,-704,248,-194,-91,-34,202,-53,111,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24506973650,24466418000,322,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24473963631,24477620780,-16408,-456,232,-123,-106,27,200,-61,109,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24540365520,24499747000,323,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24507176150,24510894687,-16648,-520,88,-203,334,-210,197,-60,110,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24573802335,24533074000,324,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24540574002,24544243928,-16704,-440,240,79,-71,-212,191,-63,114,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24608054354,24566402000,325,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24574006298,24577663002,-16352,-656,80,-210,112,12,202,-58,104,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24640321631,24599728000,326,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24608262428,24611917094,-16488,-784,104,-41,167,-85,187,-57,112,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24673719761,24633056000,327,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24640529724,24644187779,-16288,-600,48,21,-21,253,194,-50,110,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24709000928,24666384000,328,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24673928094,24677585613,-16592,-664,304,-65,219,-150,194,-55,103,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24740520205,24699710000,329,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24709214761,24712959613,-16336,-672,144,-462,-7,117,207,-58,100,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24773893353,24733038000,330,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24740722205,24745433465,-16336,-648,272,-219,-47,335,192,-50,105,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24809066650,24766366000,331,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24774279705,24778806187,-16528,-728,368,-249,-477,-102,195,-53,100,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24840821576,24799693000,332,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24809278909,24813986187,-16688,-792,104,-9,26,-245,192,-55,110,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24873638594,24833019000,333,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24841026909,24844771798,-16800,-632,216,-227,-282,145,200,-58,104,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24907058890,24866348000,334,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24873844835,24878537983,-16456,-624,128,-10,-254,40,194,-50,112,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24940330464,24899675000,335,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24907260205,24911021279,-16464,-624,136,-227,-260,119,193,-58,102,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,24973700316,24933002000,336,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24940534890,24944276835,-16360,-832,-64,-467,-115,-21,193,-56,107,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,25006902779,24966329000,337,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24973908927,24977617761,-16576,-584,128,-136,-188,-303,189,-55,101,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,25040321798,24999657000,338,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25007104631,25010857705,-16648,-584,176,40,117,307,195,-49,102,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,25073695538,25032984000,339,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25040537872,25044282872,-16472,-584,208,-4,281,91,195,-58,114,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,25108458927,25066312000,340,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25073901316,25077628742,-16440,-952,264,10,-223,-133,192,-55,105,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,25140305298,25099640000,341,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25108665520,25112312224,-16432,-432,208,-1,220,157,191,-63,109,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,25173500612,25132967000,342,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25140510575,25144243927,-16512,-528,192,-154,-88,-363,195,-56,100,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,25208958464,25166295000,343,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25173706890,25177441650,-16640,-720,376,73,-353,196,189,-57,108,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,25240628057,25199621000,344,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25209162372,25212896001,-16416,-544,144,-130,71,156,192,-57,110,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,25273575575,25232948000,345,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25240834853,25245490409,-16672,-504,8,-428,-110,260,198,-56,118,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,25309010390,25266276000,346,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25273776501,25277516427,-16352,-576,240,-27,-13,-217,195,-63,107,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,25340364483,25299605000,347,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25309217501,25312951038,-16576,-752,80,87,-76,-42,193,-58,111,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,25373705798,25332931000,348,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25340568205,25344296853,-16568,-776,128,-135,91,12,199,-62,103,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,25408949242,25366259000,349,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25373920816,25377657946,-16512,-560,56,-89,74,-44,195,-56,109,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,25440393112,25399586000,350,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25409152983,25412888649,-16512,-840,216,16,-377,-144,189,-67,105,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,25473631112,25432913000,351,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25440600390,25444338816,-16400,-824,32,-151,-38,270,198,-51,102,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,25506941890,25466241000,352,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25473839242,25478520297,-16576,-752,352,57,169,296,193,-51,109,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,25540296797,25499567000,353,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25507146872,25510861001,-16552,-752,264,72,196,45,198,-63,107,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757215256.1718304,25573652001,25532894000,354,23658180502,23659395706,98,31,0,130,32,0,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25540502168,25544132686,-16488,-624,224,-54,-87,-78,198,-56,102,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
